,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
431,compiler.c2.stemmer.Stemmer,0.60009515,0.75574505,0.6344259,-0.25565782,-0.4647539,-0.6334155,-0.72650063,-0.38050076,-0.25187293,-0.13320906,-0.21320435,-0.3080925,1.5786114,-0.14575197,-0.33991495,0.5727387,-0.14988032,1.3249357,-0.07785912,0.9018691,1.9078722,-0.515573,-0.647128,-0.62613815,0.49084663,-0.20123883,-0.3135495,0.26718172,-0.14083493,-0.44343704,-0.03699533,-0.3897814,0.056661777,-0.29060957,-0.32826394,-0.21410666,0.3604054,0.5813117,-0.8776625,-0.74650294,-0.49875015,-0.19951826,-0.43629116,0.815066,1.252615,0.8315641,-0.3137205,0.3029468,-0.0017411067,1.0132713,1.8749439,1.6717098,1.0167444,-0.27635965,-0.28651983,-0.4370968,-0.47674856,0.25834623,-0.26241407,0.50895286,-0.15226692,-0.2235904,0.17039408,-0.59211123,-0.13236082,-0.2809693,-0.68240094,-0.42112774,-0.3602452,-0.70742404,0.114443414,-0.70567405,-0.34634927,0.9647154,0.78206396,-0.5157587,0.14972177,-0.65041804,-0.3906891,0.09216462,0.79735494,-0.020814791,-0.49175665,-0.6498893,-0.4060373,-0.43776125,-0.37047452,0.79643136,0.45657757,0.9146969,-0.37448683,0.37084147,-0.0037958887,0.94308823,0.44487965,-0.344619,0.36762998,1.486881,0.06226754,-0.5032158
432,jit.t.t041.t041,-0.16728798,0.8454818,0.7093885,-0.06030873,0.0046350043,-0.82359606,-0.28243458,-0.6749549,-0.60817194,-0.1327973,-0.5876504,0.40964776,1.6596414,-0.27805638,-0.58959603,0.6670053,-0.1976403,0.6573241,-0.25243807,0.53712326,2.8558881,-0.3539045,-0.9347469,-0.7036822,0.24113327,-0.26759633,-0.48836654,0.42757118,-0.52276564,-0.2801509,-0.49410883,-0.3989057,-0.17428957,-0.4303066,-0.43527022,-0.46859303,0.14441802,0.3616597,-1.0222065,-0.9729004,-0.4455779,-0.14654286,-0.3468211,0.030369569,1.0491196,1.5667566,-0.5952207,2.1229546,-0.025105763,0.76436305,3.918985,0.58098406,0.8016117,-0.25616187,-0.018725898,-0.44076696,-0.11060124,-0.33145994,-0.30154467,-0.12724982,0.49172398,0.7745357,-0.17935278,-0.68027896,-0.38825935,0.14098063,-0.34691647,-0.43566987,-0.3225478,-0.7251845,0.4320036,-0.9951194,-0.5595651,0.19526647,0.5385375,-0.6672185,0.6642756,-0.963146,-0.7310328,0.69007874,1.0392393,-0.2801213,-0.5861106,-0.026885282,0.3786966,-0.14101274,-0.37948504,0.17531782,1.134369,-0.18549824,-0.42108533,0.25994912,-0.60308003,0.6645159,2.1213655,-0.41708726,0.9913276,0.5682488,-0.144464,-0.96132445
433,compiler.debug.TraceIterativeGVN,0.36090782,1.3613595,0.76106507,-0.14878786,-0.016314793,-0.57484007,-0.9727591,-0.31274205,-0.54714984,-0.059960477,-0.600216,-0.15175189,0.7193675,-0.040536467,-0.57913744,0.4919117,-0.44833767,1.226748,-0.06287661,1.1146429,1.8355376,-0.38426536,-0.65948844,-0.690026,0.7227104,-0.44875044,-0.3812036,0.22211134,-0.2926619,-0.70183784,-0.029856639,-0.69726205,-0.1534213,-0.34300908,-0.25352314,-0.3719047,0.16005377,-0.25812313,-0.8700348,-0.7616587,-0.41616288,-0.2970415,-0.34574983,0.71327966,1.1593683,1.1462005,-0.66613275,2.1233652,-0.53921425,0.7711054,2.4065442,1.4257833,0.71708083,-0.30020225,-0.3976018,-0.6241862,0.071349986,-0.1722203,-0.36368278,0.1487303,0.20181511,0.8940907,0.15704837,-0.65157646,-0.26782718,-0.25993896,-0.5849638,-0.42590716,-0.3949264,-0.68719214,0.12580748,-0.7046944,-0.37221256,0.8325829,0.74426866,-0.94539404,1.1632043,-0.7626206,-0.46857867,0.89267033,1.0034032,-0.096450604,-0.4099068,-0.5884404,-0.28104806,-0.65057504,-0.3257918,1.1274965,0.86857796,1.269522,-0.4559823,0.880431,0.10002755,0.21967614,1.9262445,-0.38945097,0.9323213,1.2868491,-0.2920468,-0.84226525
434,compiler.codegen.Test8005033,1.0550002,0.7326109,0.32034385,-0.258033,0.21667603,-0.5317853,-0.61246127,-0.38149035,-0.45432767,-0.020995252,-0.39784217,-0.22121574,0.84981567,-0.17998096,-0.5031847,0.29930964,0.06636282,0.78829724,0.0077181645,1.0222752,1.058659,-0.43256313,-0.5910265,-0.66139555,0.8604031,-0.26563397,-0.39767691,0.23801266,-0.35792258,-0.4783672,0.17505987,-0.48987725,0.0826541,-0.33160546,-0.4287326,-0.37261802,0.032791167,0.07279358,-0.83309084,-0.6745502,-0.36785328,-0.27595168,-0.34392047,0.12847963,1.8772645,1.3730447,-0.6009796,2.0416234,-0.28212756,0.605759,2.1903324,2.0293446,0.58607185,-0.31135258,-0.28436002,-0.46824658,0.30580866,-0.02972181,-0.31749436,0.058331687,0.4043567,0.114620395,0.34505224,-0.4810759,-0.22643253,-0.17177409,-0.5540716,-0.34867585,-0.4091973,-0.6601926,-0.13011846,-0.69030696,-0.34352592,1.6266066,0.75126284,-0.77151775,1.3346596,-0.61416084,-0.57183856,0.18533276,1.2751684,-0.25709352,-0.48034453,-0.35711053,-0.14632899,-0.37775186,-0.32532126,1.1748363,0.16139214,0.68666303,-0.28014672,0.52072203,-0.04720385,0.8570982,1.5081685,-0.32895985,0.70003474,1.6159939,0.056680363,-0.6925836
435,compiler.arraycopy.TestDeadArrayCopyOnMemChain,0.23835523,0.7756898,0.8442527,-0.07940988,0.0043503796,-0.48611122,-0.47478738,-0.30620113,-0.48229924,-0.043597154,-0.5183185,-0.5215693,1.1671822,-0.17655022,-0.56765616,0.95375216,-0.5155987,0.5765758,-0.20515946,0.72724825,2.0695403,-0.42532843,-0.7813532,-0.71686906,0.64534485,-0.44958305,-0.35993913,0.55590594,-0.40224898,-0.7089023,-0.018676944,-0.18179876,-0.16726826,-0.24231678,-0.4242027,-0.43001246,0.0076355515,-0.22030331,-0.8845651,-0.81641114,-0.47440112,-0.25025675,-0.35169742,0.8976948,1.4074321,0.77847177,-0.6095461,1.9161255,-0.3308244,0.61857194,1.9419779,1.2635242,0.8746092,-0.22056206,-0.0010149879,-0.5804341,-0.0712126,-0.022491787,-0.31169236,0.16680732,0.2234151,0.3603394,0.056476954,-0.48822752,-0.32989597,-0.09090277,-0.48522916,-0.30316743,-0.3562638,-0.66412526,0.43130466,-0.80611205,-0.42269534,0.7031649,0.86868787,-0.51945156,0.85730547,-0.74190277,-0.5213478,0.6118914,0.8509001,-0.2837336,-0.5035708,-0.5474325,-0.14559792,-0.6976379,-0.36076978,0.74422246,0.1872326,0.45642152,-0.45106807,0.6750516,0.20910336,0.684674,2.0479395,-0.45690033,0.9198187,1.1663445,-0.1439196,-0.7309392
436,vm.mlvm.mixed.func.regression.b7087658.Test,0.3980981,0.7952074,0.11957432,-0.4973098,0.97749066,-0.6100627,-0.5240354,-0.35639462,-0.3454343,0.028726166,-0.35518998,-0.33745006,0.35991535,-0.12312488,-0.38701728,0.3084196,-0.26444933,0.12311393,0.21768244,1.4778218,0.18866153,-0.35238203,-0.43397585,-0.5965705,0.551081,-0.2977894,-0.52182174,0.15772258,-0.29690096,-0.51200336,-0.29136497,-0.5660629,0.12927014,-0.28709605,-0.5166221,-0.4667961,-0.13743357,-0.4417931,-0.5087119,-0.4213413,-0.3411487,-0.07824696,-0.2516358,-0.34988484,2.4865758,0.50534946,-0.6069043,3.7174785,-0.41463816,0.17820472,0.39479697,2.6417496,0.30296737,-0.3839736,-0.18962194,-0.37324804,1.2573256,-0.3753145,-0.1615894,-0.0040546893,0.78439504,0.07617107,0.49750707,-0.34258056,-0.2820713,-0.20127107,-0.5167217,-0.18200177,-0.38830158,-0.5857479,0.08113192,-0.38032833,-0.283851,2.0142775,1.2131591,-0.7174381,2.3426745,-0.6886972,-0.5824096,0.24099265,1.170386,-0.272596,-0.43146446,-0.40521094,-0.22320837,-0.34683305,-0.22499228,1.6553934,-0.2861394,0.42039472,-0.23538424,0.5988887,-0.22205813,0.33670953,2.0925756,-0.328933,1.0344872,1.5729713,-0.13143073,-0.73688275
437,compiler.vectorization.TestPopCountVector,0.8198254,0.55940694,1.0310223,-0.13651331,-0.10243283,-0.568007,-0.67827004,-0.3195379,-0.42871067,-0.18568003,-0.47439438,-0.59564596,0.85716987,-0.08529922,-0.5809164,0.85305375,-0.22253555,1.0188601,-0.08333999,0.6882761,1.7756677,-0.42417502,-0.615541,-0.65243524,0.5382428,-0.44055104,-0.31678328,0.10896129,-0.3181573,-0.5871418,0.07361642,-0.5160027,-0.10447934,-0.03731621,-0.3507704,-0.37022665,-0.027991291,-0.05532268,-0.93876153,-0.686633,-0.44110104,-0.25318,-0.37768158,1.4440278,1.4756052,0.95117545,-0.5884421,1.1994739,-0.46087953,0.5972262,2.0093691,1.5660837,0.8409447,-0.19504982,-0.34138364,-0.6474386,-0.1323517,0.15705276,-0.34331188,0.41351315,0.22545,-0.121936455,0.14702809,-0.41070738,-0.2700709,-0.1463066,-0.59815526,-0.4156663,-0.43478876,-0.6557654,0.1339081,-0.7237724,-0.38557532,1.0047776,0.80674654,-0.77810526,0.8728336,-0.6009486,-0.4163874,0.28683975,1.067286,-0.29418263,-0.5112163,-0.5510872,-0.46255445,-0.6224852,-0.3790064,0.99205166,-0.07160199,0.93529695,-0.385316,0.59419376,0.002542147,0.8090963,1.3090348,-0.4217208,0.48078924,1.5024248,-0.061584316,-0.7631253
438,compiler.types.TestMeetExactConstantArrays,-0.033017695,0.73139966,1.4582832,0.21042582,0.45665708,-0.41027775,0.19757313,-0.37320814,-0.4473703,-0.28094488,-0.4691788,-0.38663837,1.197852,-0.14470625,-0.58651346,1.1590004,-0.4877583,0.3233963,-0.20576805,0.47826993,1.5834137,-0.29758695,-0.7147086,-0.5833208,0.31094468,-0.2587473,-0.40139434,0.11237423,-0.41263875,-0.55254817,-0.36499277,-0.66540337,-0.24484852,-0.088936776,-0.38420376,-0.45592532,-0.12607199,-0.36813295,-0.74431926,-0.6686518,-0.345123,-0.1543649,-0.34760204,0.7712624,0.910724,0.5556053,-0.66477704,2.7645853,-0.32756296,0.24832417,1.4560999,0.8746991,1.4116933,-0.2449714,0.13390122,-0.5649784,0.53422916,-0.19527069,-0.30177683,0.32853,0.45568037,0.48805267,-0.020406898,-0.34444514,-0.27891237,0.42558962,-0.097281024,-0.05410522,-0.4578742,-0.57795626,0.19823238,-0.5873658,-0.420807,0.43221396,0.6906012,-0.78356194,1.2798961,-0.8619437,-0.5552784,0.6979326,0.89993733,-0.26368755,-0.5163976,-0.49295056,0.13401294,-0.57032573,-0.32107398,0.5050726,0.0062944978,0.27227902,-0.30069602,0.5533441,-0.2706968,0.14228697,2.4868228,-0.44433427,0.8758187,1.05206,-0.2792895,-0.8829647
439,jit.regression.CrashC1.CrashC1,0.20119038,0.6671211,0.32248247,-0.29854646,-0.19219303,-0.44672248,-0.57545894,-0.21707447,-0.20360008,-0.075426884,-0.578671,-0.52139795,0.64286524,-0.17100833,-0.39436936,0.50455004,-0.25425676,1.1660566,-0.051913667,0.6252404,2.1324492,-0.4225875,-0.71048915,-0.5743922,1.1465143,-0.54708564,-0.39796236,0.5297092,-0.27166796,-0.7435525,0.019708348,0.13253103,-0.10081053,0.50140655,-0.41971114,-0.26740062,0.20341744,-0.2365456,-0.87940574,-0.04007706,-0.4466573,-0.2256167,-0.27925056,0.59296304,1.0440199,1.2176949,-0.6785696,1.2611233,-0.4857925,0.9100561,2.5290358,0.993351,0.31310415,-0.27127147,-0.15936208,-0.7685625,-0.23078877,-0.34030816,-0.31415305,-0.36155036,0.53055274,0.374608,0.034494273,-0.75081915,-0.26741305,-0.09354253,-0.5227704,-0.59290135,-0.38833526,-0.47583705,0.2394838,-0.8853504,-0.49351054,1.4839458,1.0266975,-0.44264346,0.96145415,-0.3362436,-0.7435813,0.5401153,0.90825176,-0.25929958,-0.37375522,-0.25434983,-0.26059687,-0.6030402,-0.40596962,0.69787085,0.37180698,0.22275166,-0.32130367,0.7840562,0.49233308,1.3072861,1.781589,-0.40996668,0.6906257,0.9555481,-0.21842177,-0.6611655
440,compiler.c2.Test6905845,0.9237168,0.8069805,0.54888994,-0.2944109,0.17771553,-0.3435691,-0.76335055,-0.18952386,-0.47361246,-0.0770207,-0.4261657,-0.48967448,0.9365843,-0.034663636,-0.5234705,0.27908427,-0.1631931,1.1120092,-0.031079073,1.0033157,1.0998352,-0.43738607,-0.51812434,-0.7163208,0.9626202,-0.40800908,-0.336145,0.3395567,-0.34364823,-0.5668708,0.20635514,-0.55672705,0.08837753,-0.37780303,-0.373333,-0.33985043,0.23704132,-0.16964254,-0.84152454,-0.66183835,-0.39890167,-0.17951365,-0.35410538,0.44713736,1.6467259,1.0217042,-0.5872426,1.9453133,-0.34285036,0.5849768,1.8169353,2.1361423,0.7732482,-0.0763491,-0.3233751,-0.6418519,0.27223286,0.06212445,-0.27993727,0.34310135,0.3067764,0.053530216,0.36061004,-0.43307957,-0.23011981,-0.1985332,-0.59338474,-0.36602473,-0.43638855,-0.6627171,-0.065779924,-0.614914,-0.34275615,1.6459596,0.9579517,-0.9065382,1.3069276,-0.66599643,-0.5067902,0.22972399,0.99196005,-0.30915552,-0.4569374,-0.5708407,-0.35817674,-0.50905913,-0.36474422,1.335196,-0.046167683,0.8206394,-0.35930908,0.7806414,0.2216942,0.49729368,1.5497797,-0.3642485,0.6994605,1.5687064,-0.113616094,-0.6183505
441,compiler.codegen.Test7009231,0.18391535,0.4910097,0.9364133,-0.033081207,-0.0043497677,-0.6180476,-0.20998119,-0.3943018,-0.37243742,-0.22137487,-0.49255776,-0.71900994,1.0549581,-0.14303455,-0.5154067,0.6329211,-0.4396354,0.8663815,-0.041006174,0.47457585,1.778026,-0.38545868,-0.5933987,-0.5681932,0.466043,-0.37293777,-0.34861884,0.10025095,-0.2887657,-0.72718006,-0.20161583,-0.17454836,-0.17426416,0.047137585,-0.39586225,-0.3568808,-0.06839146,-0.05233339,-0.89327914,-0.48432693,-0.40881556,-0.27813554,-0.3696196,0.7808419,1.3524477,0.6473388,-0.6113966,1.3550527,-0.4292847,0.6581497,2.25362,1.2467698,1.0936037,-0.20463412,-0.13907473,-0.6927718,-0.009019058,-0.033996418,-0.34179348,0.21352315,0.41033867,-0.06806739,0.005538529,-0.3914192,-0.25800246,0.19438091,-0.35955504,-0.36758053,-0.37357384,-0.58756346,0.026345396,-0.80247927,-0.4582164,0.9252119,0.6649735,-0.60366666,0.9964739,-0.550943,-0.57182187,0.2628347,1.2628506,-0.32718977,-0.4657434,-0.2756454,-0.028633056,-0.67633396,-0.37629744,0.82898986,0.20591822,0.46495435,-0.24696833,0.46156722,-0.0028315336,0.62375534,1.5606047,-0.4597367,0.5869655,1.0922037,-0.27619547,-0.82259417
442,vm.compiler.jbe.dead.dead15.dead15,1.8113697,0.54887867,1.0306609,0.31357074,-0.2248319,-0.3759959,-0.47981334,-0.24697913,-0.4596085,-0.027161283,-0.31136286,-0.38384676,1.4005222,-0.20170994,-0.4473165,0.22258116,-0.14601785,0.82378644,-0.10648206,1.0364203,0.90328723,-0.4955097,-0.67788684,-0.73341393,0.9752361,-0.36086124,-0.27999508,0.29131234,-0.40126416,-0.5690643,0.52382207,-0.4665025,0.10856023,-0.33037645,-0.43937352,-0.2824277,0.07870718,-0.13975349,-0.9445764,-0.5915186,-0.3882535,-0.30164078,-0.37533975,0.5842711,2.13735,1.0504391,-0.551164,0.87905747,-0.31155297,0.6012643,1.8590522,2.0291367,1.860031,0.16236375,-0.3394708,-0.61461765,-0.28081003,0.8407494,-0.31680527,1.1004878,-0.11495617,-0.11327963,0.43897358,-0.07648633,0.0525903,-0.18599766,-0.5834458,0.051487073,-0.39310423,-0.5917127,-0.21463506,-0.6929103,-0.25904974,1.6625539,0.92145795,-0.6559063,0.5156815,-0.4241987,-0.5082578,-0.061360408,1.0190704,-0.27965447,-0.49813822,-0.55412006,-0.25108442,-0.5002163,-0.3425922,1.2560412,-0.19726168,1.2453979,-0.34574097,0.5941297,0.5257241,0.8961487,1.0513047,-0.35022417,0.37045836,2.3328264,0.10511273,-0.58823305
443,compiler.jsr292.MHInlineTest$Launcher,0.8338415,0.9347468,1.0408794,0.04739631,-0.17847973,-0.4725525,-0.94780433,-0.22250703,-0.48422644,-0.23490377,-0.5310063,-0.6920766,0.6771439,0.018858004,-0.7239478,0.31564486,-0.5528229,1.4477391,-0.2185108,0.58703727,1.8344976,-0.5521901,-0.64956635,-0.75213426,0.6386884,-0.6170959,-0.31807178,0.15445766,-0.35304704,-0.8001689,0.19002959,-0.65885925,-0.21835038,-0.4010151,-0.13495901,-0.48676798,0.0063728383,-0.21711756,-0.9825855,-0.74862844,-0.47306672,-0.37719706,-0.47200266,1.4821035,1.0723196,0.88732517,-0.6012429,1.4566698,-0.5852955,0.49462062,2.511863,1.4774427,1.0474787,-0.12094641,-0.5491071,-0.7860723,0.014215955,0.25451958,-0.35941377,0.5980385,0.058560744,0.061496124,0.14529149,-0.47605893,-0.23983757,-0.32496193,-0.7374614,-0.40146515,-0.47190204,-0.73647165,-0.19959213,-0.7269584,-0.3961647,0.8063776,0.6497249,-0.909555,0.75176185,-0.59906864,-0.21334182,0.68814844,0.8421994,-0.35029474,-0.39838699,-0.64164597,-0.41152287,-0.8801959,-0.4110921,0.8193521,-0.17102449,1.6763952,-0.48944318,0.74770284,0.3004923,0.39903486,1.6045077,-0.4528196,0.66640544,1.4360638,-0.24586736,-0.73771346
444,RecursiveObjectLock,0.09007997,0.7330476,0.680833,-0.004560806,0.13490792,-0.6648674,-0.7431973,-0.6265896,-0.55681574,0.12924689,-0.5225986,0.045176588,1.7661228,-0.13410418,-0.254812,0.79509676,-0.3584618,0.90886104,0.07557576,1.2361462,1.3792856,-0.42232287,-0.4224154,-0.7340885,0.84440446,-0.1350559,-0.42968035,0.09041606,-0.16587818,-0.7103982,-0.20076026,-0.13461886,-0.19807997,-0.56335074,-0.45615086,-0.24302569,0.33932406,-0.2841144,-0.9093549,-0.7997477,-0.4408645,-0.25133365,-0.34845194,-0.07671659,1.981687,0.7261282,-0.505027,1.6065099,-0.586721,1.3129013,1.5855176,1.5633008,1.1166648,-0.485177,0.21327622,-0.13336998,-0.07926255,-0.03661093,-0.33173233,0.27559608,0.124736376,0.98367566,0.20796882,-0.31765872,-0.18961838,-0.06721547,-0.33466697,-0.3272024,-0.18932278,-0.8183711,-0.04496555,-0.7300579,-0.33900782,1.0688432,0.738224,-0.973209,1.1554357,-0.8861911,-0.6200388,0.4549151,1.5051244,0.23465434,-0.47615978,-0.440123,-0.0655229,-0.62091243,-0.32224002,1.1756158,0.6424166,1.1190882,-0.26771381,0.46094158,-0.29662862,0.1647438,1.5599976,-0.38002154,1.3457195,1.4717205,-0.2739448,-0.9558356
445,jit.misctests.clss14702.clss14702,0.08739144,0.6743036,0.7064311,-0.21203972,0.26721752,-0.7148923,-0.49206066,-0.58654076,-0.5717677,-0.046291526,-0.53274345,-0.29808038,1.515137,-0.1578809,-0.62372077,0.35802338,-0.24756859,0.6553967,-0.0977315,0.659474,2.01815,-0.41814563,-0.7150574,-0.7071195,0.34463504,-0.29634723,-0.35145897,0.11645967,-0.45011836,-0.5849253,-0.2386981,-0.13284768,-0.20690456,-0.44733685,-0.4377243,-0.45862278,-0.14335199,0.1464712,-1.0463998,-0.8312117,-0.3487114,-0.33786577,-0.36355612,0.27086684,1.6350814,1.1332968,-0.6179924,2.0039015,-0.28874284,0.93548346,3.3010414,1.2882333,0.8374173,-0.39778206,-0.096436955,-0.5774134,0.25785273,-0.15844442,-0.34530652,-0.041013595,0.5672856,0.20680079,0.02765144,-0.4559531,-0.33347103,0.0427916,-0.4322065,-0.46965382,-0.31182823,-0.77182615,-0.18528138,-0.89251745,-0.47105363,0.9123513,0.44065043,-0.8732936,1.201206,-0.8356731,-0.619334,0.37400213,1.3868513,-0.3769589,-0.51616454,-0.117847666,0.18944256,-0.46242407,-0.36589438,0.7426793,0.67931306,0.17573327,-0.33470762,0.303476,-0.43351975,0.35012844,2.062182,-0.42346376,1.0696529,0.8946549,-0.27499756,-0.92328846
446,vm.compiler.jbe.dead.dead08.dead08,0.72831494,0.86138505,0.53370833,-0.21378353,0.18131493,-0.3910112,-0.43950826,-0.2666988,-0.4044056,-0.032998487,-0.36393186,-0.58643067,1.0388361,-0.17612498,-0.42585775,0.28774914,-0.24154876,0.5926837,-0.05653872,1.1017982,1.081854,-0.4249516,-0.5908198,-0.71845984,0.77839434,-0.17285337,-0.38738358,0.20332426,-0.32149094,-0.67241794,0.011160101,-0.52693874,0.12996079,-0.4171114,-0.46210736,-0.3195353,0.0010882596,0.3388119,-0.83880395,-0.67707026,-0.3800842,-0.16201586,-0.3953496,-0.14822847,2.050612,0.7428374,-0.5087612,1.6887498,0.19524854,0.62477803,1.5506636,2.0934622,1.118135,-0.09686411,-0.19165054,-0.57193375,0.21605171,0.07042522,-0.30560166,0.4891875,0.17940734,-0.14525634,0.34904206,-0.34472266,-0.20910664,-0.13225116,-0.55970174,-0.1678543,-0.37997258,-0.6730362,-0.14569856,-0.638858,-0.30761284,1.6518216,0.7170239,-0.8400455,0.93005,-0.7567215,-0.5190132,0.00831859,0.95265675,-0.21475892,-0.5285259,-0.49301246,-0.119761705,-0.54661506,-0.30214134,1.120854,0.57284546,0.4897208,-0.28711194,0.4385476,0.09411599,0.34472233,1.3690039,-0.33621323,0.54857,1.5561396,-0.045258056,-0.5263609
447,vm.mlvm.mixed.func.regression.b7127687.Test,0.4708376,0.625037,0.5859879,-0.22434767,0.6572464,-0.5327007,-0.18588138,-0.38934475,-0.4002757,-0.079751335,-0.38597858,-0.34205818,0.9511752,-0.13830966,-0.41854987,0.5420321,-0.07911984,0.49631852,0.051948592,0.9032543,0.6017289,-0.3990109,-0.47327727,-0.60752815,0.578578,-0.22976623,-0.3815183,0.2657121,-0.33399916,-0.45116088,-0.12403549,-0.53254753,-0.026282309,-0.3723574,-0.3300908,-0.37736416,-0.06738139,-0.30011708,-0.59543675,-0.53428143,-0.30670995,-0.13651879,-0.3192892,0.053723212,1.6038847,0.65183717,-0.5918943,2.9899762,-0.40841797,0.38304803,0.94846535,1.8202579,0.9106091,-0.3358003,-0.048910566,-0.40372387,0.8618944,-0.21307062,-0.21931936,0.13596597,0.58183795,-0.013564216,0.3273037,-0.33504468,-0.26402372,0.11061794,-0.2876224,-0.09073662,-0.40454438,-0.5924149,0.00069968903,-0.42227495,-0.32391593,1.3565338,0.90426016,-0.7508374,1.7315421,-0.72635484,-0.41964385,0.23109065,1.0159355,-0.23038307,-0.44516927,-0.4630518,-0.04943174,-0.3644075,-0.28626338,1.1001027,-0.26864168,0.41276377,-0.2003898,0.4648182,-0.18124226,0.5401469,1.8979977,-0.34257036,0.9363343,1.3551083,0.0070841154,-0.75138855
448,compiler.jsr292.TestArrayReturnType,0.41606733,0.6165334,0.92839617,-0.06848004,0.14711088,-0.6842823,-0.51275444,-0.4366038,-0.48582986,-0.115478255,-0.52324635,-0.48266226,1.050818,-0.13918582,-0.59854674,0.8700966,-0.45837894,0.67484075,-0.18412074,0.71592796,1.9240503,-0.39991388,-0.7306157,-0.6724831,0.33974704,-0.4223382,-0.41494903,0.14498784,-0.40767375,-0.64162785,-0.143731,-0.35178503,-0.15906797,-0.113926716,-0.42682365,-0.4599604,-0.020032411,-0.23210996,-0.9257987,-0.72269887,-0.43904683,-0.27359888,-0.3622665,1.0485648,1.4634819,0.91847473,-0.6409174,2.0566456,-0.4357709,0.6374448,2.2383044,1.3519714,0.8556139,-0.29664132,-0.24265166,-0.65396225,0.15511677,-0.061843056,-0.34583685,0.23037975,0.37989148,0.20550212,0.05706052,-0.45629224,-0.318431,-0.09403876,-0.50351936,-0.3529234,-0.3761753,-0.67156404,0.22181365,-0.7739963,-0.43636453,0.8042076,0.8300528,-0.71839654,1.0394044,-0.6948585,-0.55401134,0.50643003,1.0225525,-0.3389717,-0.5160628,-0.43217835,-0.17886391,-0.6270461,-0.36489397,0.78068733,0.08156599,0.59230965,-0.42133862,0.55414987,-0.108574815,0.5882266,2.0087676,-0.44938153,0.9142022,1.2580822,-0.21819781,-0.8711439
449,compiler.c2.Test6695810,0.5105134,0.77619326,1.120282,0.16915347,-0.028584624,-0.65346724,-0.43829829,-0.41056415,-0.50312096,-0.13254991,-0.46450052,-0.6849369,0.8679305,-0.09515656,-0.6771576,0.48543346,-0.56631804,0.7927399,-0.13245961,0.90466946,1.372221,-0.4835494,-0.5531411,-0.7642136,0.3677146,-0.43330544,-0.14561825,0.17588492,-0.39012364,-0.7207965,-0.14075342,-0.6726797,0.07189511,-0.3680221,-0.4021221,-0.4797252,0.040503073,-0.2120125,-0.8830487,-0.7170008,-0.3883105,-0.36429024,-0.4034384,1.0913217,1.6879293,0.83338106,-0.6227413,1.6290103,-0.3714959,0.44020784,2.032141,2.0322237,1.223248,-0.2644225,-0.3682994,-0.6774188,0.008655154,0.23478334,-0.37319905,0.53379005,0.24528345,0.15726782,0.22181085,-0.24515486,-0.32041222,-0.10556376,-0.61828727,-0.3942358,-0.48226297,-0.72180194,-0.038366824,-0.7237381,-0.40797967,1.1886892,0.81583714,-0.63906646,1.0154057,-0.65683657,-0.39650238,0.5172046,1.1169935,-0.33896205,-0.44205347,-0.56664604,-0.22463319,-0.75607836,-0.37568814,1.0231999,0.11251195,1.0257117,-0.35793492,0.5693285,-0.009666139,0.46463245,1.417483,-0.4584817,0.51303107,1.4211034,-0.06359413,-0.787907
